supplier_id,supplier_name,region,country,supplier_type,risk_level,financial_health_score,delivery_performance,quality_rating,contract_value_usd,sustainability_score,lead_time_days,capacity_utilization,years_in_partnership,compliance_violations,political_risk_index
SUP_01176,Elite Group,Latin America,Saudi Arabia,Manufacturer,High,67.05604132215211,97.76769794167177,4.166390323766092,28956097.35222751,61.14611831278871,26.252457752465624,94.76731455922041,5,1,4.117772905623573
SUP_01177,Premier Manufacturing,Latin America,France,Service Provider,Low,71.50248803554099,79.07420395697126,3.4599228308020686,32357942.73443739,57.89529058325604,54.26863201870651,99.91637287161146,20,2,3.478939408812438
SUP_01178,Premier Manufacturing,Europe,Canada,Component,High,53.10854658453983,98.1756761943939,3.296267844032766,46531573.25042685,80.43630474602062,14.340711481020648,83.40732565993653,6,4,9.813487170871563
SUP_01179,Alpha Technologies,Asia-Pacific,UK,Component,Low,83.66752965935748,75.3565469401801,4.307659927655355,21445722.582026277,90.42330104107441,125.48963297167354,90.04766545805543,6,0,9.268033664397855
SUP_01180,Innovative Supply Co,Asia-Pacific,China,Manufacturer,Low,66.75655211528326,86.54701660360429,4.362418515643098,16603137.240184736,97.13166366924465,17.94805473533339,68.10687625229218,8,2,9.719876821247613
SUP_01181,Superior Supply Co,Middle East,UK,Raw Material,Critical,58.37250516309778,83.00082811479751,4.504309784515332,48863216.17177243,45.96415248259998,40.57567220129233,86.70115272896678,17,2,1.4229899675869284
SUP_01182,Elite Group,Latin America,South Africa,Distributor,Medium,45.87515461301948,85.77896193432602,4.007153792677183,43178984.518841155,83.89636590741111,21.257450036470892,85.98931395029562,12,1,8.912518131481663
SUP_01183,Alpha Industries,Asia-Pacific,Singapore,Component,High,53.13648382219838,88.69594989553894,4.788109210407773,16186027.05169919,36.851647810842934,16.054352908030438,96.0483494336645,22,1,3.287095993874515
SUP_01184,Prime Manufacturing,Africa,Poland,Service Provider,Medium,92.2104644465791,85.45413979230501,4.872685506796456,23215840.838178094,63.645947739635616,51.85654146941979,93.23170891356297,14,4,0.12656770211862511
SUP_01185,Prime Technologies,Europe,Saudi Arabia,Service Provider,Medium,56.78048277507396,84.95632440723828,4.614741879584979,20783152.543939564,34.387851872735936,105.08231934056474,97.53865850471053,2,3,3.9129833598306876
SUP_01186,Advanced Partners,Africa,Netherlands,Raw Material,Medium,49.28726091518694,92.58536196991936,4.271186964016374,7497329.149638124,47.79178894002711,173.8199723781973,94.75333890806431,19,4,5.091963531380596
SUP_01187,Advanced Solutions,Africa,USA,Component,Medium,65.33700354102463,91.46103060207516,3.6074419071823773,47893075.22447229,94.50866937651674,158.22241451118109,94.74775579595408,6,2,1.0822042356740535
SUP_01188,Prime Supply Co,Europe,Thailand,Manufacturer,Medium,56.889825884813675,94.99851076886034,4.965889843240443,20245405.93942695,31.68725598184689,158.28843695293185,62.54893306754873,18,3,5.376776168742563
SUP_01189,Elite Partners,Africa,Thailand,Service Provider,Medium,41.93375876491568,80.9990155497479,3.548272334383877,43772687.67776351,70.59207161081572,35.81173130659008,93.83847810783823,4,2,8.194635841767315
SUP_01190,Prime Corp,Asia-Pacific,Sweden,Raw Material,Medium,57.77298695036795,89.62868423409753,3.405313843980862,9508343.57264922,67.43634183419226,51.35875886211852,84.29913578012473,22,3,3.77650950839194
SUP_01191,Premier Technologies,Latin America,Japan,Component,Low,69.92597431667078,89.04467484942849,3.8843082275731655,27416146.991329126,29.659068216718918,18.368830439178495,75.21777807063845,5,3,3.526448065343022
SUP_01192,Prime Manufacturing,Europe,Mexico,Component,High,70.34418046109818,83.87370746094453,3.113681141424777,1246871.1869572774,46.07832350150497,141.23195948515738,62.26058497552249,6,0,3.3881042023067742
SUP_01193,Advanced Group,Middle East,Italy,Component,Low,59.61074066472888,86.66538100566434,4.956988929343582,38222813.16792332,65.03852036122126,17.21785275997334,87.10695099072187,15,1,9.23094445883692
SUP_01194,Alpha Manufacturing,Africa,Brazil,Component,Medium,64.60165159389304,82.53077143933749,4.176867112832849,29066649.217401605,34.97428871907922,102.42174239364932,73.1280700215047,6,3,0.487580987901991
SUP_01195,Advanced Supply Co,Europe,Poland,Component,Low,93.10348550291215,78.40426554280765,4.1139041833283505,31298199.69431415,84.04989251302523,48.37822515669138,78.71105059944139,8,2,4.450761419929553
SUP_01196,Superior Solutions,North America,Argentina,Service Provider,Medium,60.75416624766714,80.13122905590559,4.31159255979944,2633458.08360494,97.77252076277999,47.602985955030334,87.26913748220537,9,1,2.645994541497169
SUP_01197,Superior Corp,North America,Argentina,Raw Material,High,54.20247472929906,77.53232751362883,3.994047295554413,10591364.593920339,37.18075199699776,178.3768846683309,96.47098188096572,21,1,8.938070253874942
SUP_01198,Prime Enterprises,Latin America,UK,Component,Low,53.39068742367181,91.39366980456298,3.064127034189083,3762827.074061329,34.95295718324607,137.43646622124405,93.01747662419993,22,1,0.9605226358380392
SUP_01199,Superior Partners,Asia-Pacific,Spain,Distributor,Low,65.17705369872738,90.85745743461963,4.224622577680794,14481270.074400399,56.39480574379557,151.46438770093377,78.02388516414399,6,2,4.114427666804108
SUP_01200,Global Supply Co,Latin America,Australia,Distributor,Low,81.77360817943193,97.81455291791696,4.432347753912861,31390578.433723442,79.82122217120258,105.09696993520221,75.51132629785516,22,3,4.0681615203108565
SUP_01201,Superior Systems,Latin America,Poland,Raw Material,Medium,51.329350130366024,92.51228192753379,3.8334981212481063,28330989.91665289,42.52804881882011,157.42750029390612,69.5911895537619,2,1,8.883944175470226
SUP_01202,Global Enterprises,Latin America,France,Manufacturer,High,79.01128699274224,76.24910013014716,4.514591144142386,30626883.589588843,21.590392695782434,117.96084435411176,74.89707004703872,16,0,2.1549344504096943
SUP_01203,Strategic Solutions,Latin America,Saudi Arabia,Manufacturer,Low,41.1632402842179,96.2218841742949,3.4540025986768415,27485101.00532582,63.29765024263152,170.58039833936044,64.44185549167594,20,1,6.448954103016112
SUP_01204,Elite Partners,Middle East,Vietnam,Manufacturer,High,63.04131378911703,95.70420391069742,3.442553182132368,13687788.344009176,96.5280454213846,54.23425255798644,98.84422033459018,1,1,1.3440612688778908
SUP_01205,Advanced Solutions,Middle East,UK,Distributor,Medium,82.67257858615328,85.63968769854478,3.322833975375148,12263149.492354041,51.30214843255565,109.18092051200664,82.95669775838316,16,1,9.539757140805428
SUP_01206,Innovative Technologies,Europe,Poland,Manufacturer,Medium,58.63031256759373,89.06071321267012,3.7439895195783235,6896131.192652234,53.61076433464803,125.77298588895613,65.11223371180851,1,2,5.9301495927228585
SUP_01207,Advanced Supply Co,North America,Sweden,Service Provider,High,71.00554057949697,98.42587997934045,4.694024070778167,42461090.20142943,97.51213736912304,73.76402837986616,74.11224037063623,1,1,6.262567303206703
SUP_01208,Global Industries,Latin America,South Africa,Component,Medium,51.273857805425095,87.77530473235599,4.655824124298128,30843143.95913516,75.56860893013827,158.9488969207093,81.88156574482625,7,3,4.337734016604722
SUP_01209,Superior Solutions,Europe,China,Distributor,Medium,80.80974651193948,96.72772388102615,3.7656484159270076,9366225.074577786,77.53375382737002,176.46555354322703,81.31542546563479,16,0,3.422827126663223
SUP_01210,Strategic Enterprises,North America,UK,Raw Material,Low,42.87535067978178,76.99293018744447,4.178237471960474,8901608.522070915,65.01616042968541,91.40966099021577,61.4201347487453,17,7,2.126764294948763
SUP_01211,Premier Corp,Africa,Thailand,Raw Material,Low,86.88984546815252,79.58524484900839,4.4416326329498315,43658128.296230525,97.96873686905933,73.36211459075933,98.03364136916446,16,2,6.039877538322589
SUP_01212,Innovative Technologies,Asia-Pacific,Sweden,Component,Low,50.900801253191744,85.57811864259163,3.482413549256046,37149406.6449778,75.1093187540445,87.58913749738026,71.01502725899779,16,1,9.54561745348238
SUP_01213,Innovative Manufacturing,Middle East,South Korea,Distributor,Low,88.0918917439582,89.03416340009531,3.3362821717894944,32986984.0412733,91.60262012841356,154.22893050308804,60.64738675727565,6,3,3.5979095409240305
SUP_01214,Innovative Enterprises,Africa,Brazil,Manufacturer,Medium,59.38910827152846,94.58946844470721,4.944191986424622,20372862.171588026,75.9503092586577,117.95697446567934,63.0577603580113,18,1,8.831568886620541
SUP_01215,Advanced Supply Co,North America,Poland,Manufacturer,Medium,79.74759659609677,98.71829076343649,4.235114626419237,13135679.43571195,78.80926598723167,12.835165190666638,83.20779612991907,22,2,1.4877631284724968
SUP_01216,Premier Technologies,Africa,Saudi Arabia,Service Provider,Medium,57.55739137824037,84.3324359153788,4.962831443667328,48973565.617485546,43.23287377137972,99.8797343280001,65.51142082700387,22,0,9.361260208818008
SUP_01217,Advanced Corp,Asia-Pacific,Mexico,Service Provider,Low,89.82514191790563,76.13797526736204,3.675511974264458,39872116.77238887,44.27829584110552,8.027521479669717,61.668991714140134,3,3,3.504862838980766
SUP_01218,Prime Enterprises,North America,Spain,Manufacturer,Low,46.96504190351059,94.2281160790878,4.406063399948263,15123872.19565701,82.63877196608234,141.24368992559596,75.18505865650846,8,2,3.7972721159334566
SUP_01219,Prime Corp,Africa,Singapore,Raw Material,Medium,49.81858840999293,89.5051372579874,3.4452072730824757,42385861.574110806,43.73650313359197,62.45464786993115,84.91044769360755,4,4,4.628422570343282
SUP_01220,Elite Solutions,Middle East,Singapore,Raw Material,Critical,67.11665688373412,79.76502861283684,3.522400342547826,37958650.83330334,65.02160566412253,87.60130937053263,64.4735921936645,23,0,7.1824426994765025
SUP_01221,Global Systems,Middle East,France,Service Provider,Low,44.506614147098034,86.87588295891408,4.0238042425392475,14889173.466406018,39.94818487253616,144.7686685338356,72.53311328605263,4,3,7.196534336890352
SUP_01222,Superior Supply Co,Europe,Germany,Component,High,50.77891015859691,92.81544589280938,3.6392362510161425,21356315.0693699,85.35867046472555,13.128543025008273,76.71042686498168,17,1,4.795885847196653
SUP_01223,Innovative Supply Co,Africa,USA,Manufacturer,Medium,91.90715102166078,93.48988288964745,3.335243127681169,9338374.597281782,28.8401080982152,32.744768728531824,66.37840391147068,22,2,5.231528993139359
SUP_01224,Innovative Group,Latin America,Italy,Service Provider,Medium,93.70693136313379,86.99084188797029,3.525761403978652,5597069.596686562,86.35573118093316,74.6430658778951,80.2429559386684,5,1,0.3001048777414117
SUP_01225,Elite Manufacturing,Africa,South Africa,Service Provider,Medium,60.69426311317321,82.32514872309262,3.0714967889317295,36151963.54034285,68.21838404060814,45.2369036204731,63.40856347607084,14,2,3.0429670155832564
SUP_01226,Dynamic Corp,North America,South Africa,Manufacturer,Low,90.78073115576646,98.36982196892384,4.408847242954973,13412217.274825638,34.95276278616618,64.13274951063605,61.86073985380275,15,3,3.4601707423060946
SUP_01227,Strategic Group,North America,Sweden,Manufacturer,Low,69.96535716203874,90.92070266295583,3.984233314171723,41011965.31902537,63.36283084048945,179.6805791311814,80.7934146862054,12,3,5.5872726872575935
SUP_01228,Advanced Solutions,Africa,Australia,Raw Material,Medium,54.835835623057186,84.79770046431116,3.188486132809051,49780655.140145585,42.59990694778723,149.44752657541687,69.91587891003502,13,4,5.582997673713045
SUP_01229,Innovative Partners,Asia-Pacific,France,Component,Medium,78.63192965943293,81.73111738091166,3.3433879862569826,3877159.705785951,45.87738677843973,159.682817618019,63.814952315921104,24,1,7.0989979772787315
SUP_01230,Global Group,Middle East,Poland,Component,High,76.23959936161714,92.5464715920855,3.2050690762252882,23678104.49793083,48.122243327750425,168.9845608740107,76.95650349950529,23,2,7.1702729621808095
SUP_01231,Elite Industries,North America,Germany,Manufacturer,Medium,94.40189255098034,80.81240269425042,4.225185616551753,40113024.837574616,25.065539757785675,64.66377905498425,96.60562958069579,18,2,2.35210724212083
SUP_01232,Advanced Partners,Middle East,UK,Distributor,Low,54.57760080751058,79.12103973536851,3.1884207272249876,39458097.28223462,98.87693475211339,56.98846761438272,88.96769786616619,14,2,7.701871511048247
SUP_01233,Global Manufacturing,North America,Argentina,Service Provider,High,76.96327264639544,87.71601333508968,4.508564666070432,38011858.058631875,22.522770250497928,45.96093620011311,92.62463661388111,24,1,0.1960356804628205
SUP_01234,Alpha Solutions,Europe,Poland,Service Provider,Low,42.86130652661958,81.9596974234594,3.0410218386407823,17482297.01833045,72.99974985474228,150.27045947892145,94.87655955034546,19,3,7.161618846067205
SUP_01235,Elite Solutions,Latin America,Poland,Manufacturer,Medium,46.25053212831957,90.09372347816677,3.4987515759917844,22719970.12146836,49.698211820594445,123.92157589990737,98.90510965585676,22,2,1.020611035194231
SUP_01236,Innovative Manufacturing,North America,Canada,Distributor,Medium,40.21551062231013,77.8305281969816,4.781333351783815,29768669.449206438,71.68082327573592,46.33009693450353,90.52986294056691,7,3,7.29648208421219
SUP_01237,Elite Supply Co,Middle East,UAE,Raw Material,High,94.97033745828202,90.71858650961572,4.437062636244492,48698332.149484195,48.4998602470067,70.9739201118296,84.33631687757918,6,1,5.271180905684043
SUP_01238,Elite Solutions,Europe,South Africa,Manufacturer,High,84.12505334311128,81.79911667194486,3.1459366658513757,16410986.18337772,73.9000517007087,93.6745586882397,74.61703521208989,5,0,4.372545006830921
SUP_01239,Premier Supply Co,North America,Vietnam,Manufacturer,Medium,83.26976581034475,75.0058304264283,4.642252208970359,46161037.19145704,78.33884075746886,97.4245100229069,67.26572946230864,4,1,6.9066638976142904
SUP_01240,Strategic Group,Asia-Pacific,Germany,Service Provider,Medium,68.03493414084988,78.04646538418024,3.98607024308041,13504378.06311568,75.24421123197158,160.52735249655007,87.46639495933178,18,0,0.3637083374723271
SUP_01241,Alpha Technologies,Latin America,Mexico,Manufacturer,High,56.5036895597992,97.40676906804225,4.6935660543376585,49454269.550411545,29.116958508652182,71.59907326576285,99.79799944487768,14,3,2.2347032567557834
SUP_01242,Alpha Partners,North America,Argentina,Manufacturer,Low,48.319535645447175,95.81651133876859,4.201479548900787,33529671.157038208,72.55145877237477,163.99170533758965,78.69434738475675,16,3,6.16440142467654
SUP_01243,Dynamic Group,Europe,Sweden,Manufacturer,Low,55.6571106365555,80.60661676886969,4.363666064065717,23202398.44390962,42.39900395632779,82.23932305596318,88.94717472371231,23,1,8.47215406630818
SUP_01244,Strategic Corp,Asia-Pacific,France,Service Provider,Low,60.67841720610265,93.68092570909178,4.9870031207914165,30688851.881777063,22.30410964554668,135.61521808866192,79.80369799972624,23,1,3.8110763694511696
SUP_01245,Prime Group,Africa,Poland,Raw Material,Low,81.59705533391617,89.60571823617538,3.4646710918480363,13662931.893558329,53.18645375111632,167.79450599738482,77.27733693453906,20,1,2.5876147263355707
SUP_01246,Innovative Systems,Europe,UAE,Raw Material,Medium,69.68139838967338,98.30171307479687,4.2478911495227765,13744984.182697758,54.68344822430409,163.82574819357163,76.4122245423966,14,1,5.187364357889943
SUP_01247,Strategic Solutions,Europe,USA,Manufacturer,Medium,44.26159946055155,83.96653582881741,3.9206427801147967,5722049.464982517,57.37393066819572,14.966751776744204,80.18498731726791,5,2,6.223152523868414
SUP_01248,Prime Partners,Asia-Pacific,Vietnam,Service Provider,Medium,40.991595492740174,91.35505470041211,3.078903905845383,5746812.370384668,76.3859332312573,40.99825162089972,74.67582647461501,22,0,4.201030314057465
SUP_01249,Premier Enterprises,Europe,Sweden,Raw Material,Low,45.62826987437347,76.52485733817404,3.02894128300573,17416203.48637212,44.70750473139673,88.45844946814815,89.95093287287231,11,1,8.767106826597551
SUP_01250,Prime Manufacturing,Asia-Pacific,Netherlands,Raw Material,High,62.57742925335586,84.50993632359373,3.238457155635717,38154631.120923765,45.222441048313804,80.52200074179378,94.97088106366067,12,4,5.234387088600134
SUP_01251,Global Technologies,North America,Australia,Raw Material,Medium,91.32561043769601,98.13162386851633,4.298183481077096,30418159.821528215,24.844180499300847,117.15604134651123,95.31541226580737,18,1,0.35823587570585014
SUP_01252,Innovative Supply Co,Asia-Pacific,South Africa,Service Provider,Medium,75.05713646650719,87.93554098680289,4.134326175826784,5174098.788534489,74.94569727938368,170.32408389444714,69.10794853703304,4,4,2.2305395470619036
SUP_01253,Dynamic Enterprises,Asia-Pacific,Australia,Service Provider,Medium,84.10042449315333,81.90910808003628,4.106859122327455,42619214.42254675,65.42608731196671,24.670824473641044,95.83636554925963,13,1,4.5064703091781455
SUP_01254,Innovative Corp,Latin America,India,Manufacturer,Medium,65.65060269775017,77.88650311508657,3.06371352505652,30088312.968153816,47.95400901550305,84.07526639849208,73.66204927420421,20,1,6.977255190169334
SUP_01255,Strategic Enterprises,Asia-Pacific,Canada,Component,Low,59.89163457572735,91.88468016435672,3.938605992720014,48044736.06039975,76.41511831338838,38.67193163024938,72.3723066194119,13,1,2.1975224379258886
SUP_01256,Premier Supply Co,Asia-Pacific,Norway,Raw Material,Low,45.96202049941425,90.47654504231345,4.849245635685057,33525764.097189818,62.98861993815017,161.4688297196408,89.07024229592943,4,1,9.76257439717421
SUP_01257,Superior Group,Africa,South Africa,Component,High,88.17631622024126,83.9745291264906,3.795183738621293,8799984.442023842,57.53959566964318,173.80153251528924,72.18785360345157,23,1,3.1855825818808348
SUP_01258,Elite Systems,North America,Australia,Service Provider,High,83.07380159653465,97.82259244478001,4.249844939576913,23715478.94727572,60.905963492890116,88.77279433081127,62.1186562243884,23,0,5.324802068605884
SUP_01259,Premier Manufacturing,Latin America,Spain,Service Provider,Medium,49.246495367874886,75.5328675117084,4.5596373512462876,32442454.997482847,70.90785002136452,23.20180210242463,74.94471089241232,7,2,0.18966384731041175
SUP_01260,Global Supply Co,Africa,Argentina,Service Provider,Low,68.17433101319433,82.28937243916381,4.567850558283775,1461821.8174463857,72.80020836596796,142.42656667646781,88.85862401433396,23,0,8.848907214308044
SUP_01261,Innovative Enterprises,Middle East,Vietnam,Component,Medium,66.80561443566847,97.10566767118996,4.0385601647905425,794767.6945326544,43.11662553125737,126.99973633616983,73.07833681080706,2,3,7.888346535251834
SUP_01262,Prime Supply Co,North America,Singapore,Service Provider,High,74.38003539775907,82.70245051966657,4.715903890804673,6513679.879898467,31.25946907129226,67.06739465680434,85.18236223980585,21,1,1.9545800429559268
SUP_01263,Premier Enterprises,North America,India,Manufacturer,High,92.04027916951937,81.05406801252408,3.782756186727494,12620638.530521264,32.530734495241504,160.2963079445686,86.40477777052521,18,4,9.33236691239843
SUP_01264,Elite Systems,Middle East,Saudi Arabia,Service Provider,Low,71.88742929693638,87.82128983834994,4.777386429569597,21505978.71985774,71.15127087224013,175.77058071197376,89.34944046905424,21,1,3.1583976379740464
SUP_01265,Elite Technologies,Asia-Pacific,Thailand,Distributor,Low,69.71194967282402,94.7712419980929,3.4804543327910906,24397651.66430143,89.82986286137007,102.6244235977842,95.88521865243746,6,2,6.921862883801171
SUP_01266,Advanced Manufacturing,Africa,Vietnam,Component,High,42.76776131140652,77.47552226108067,3.560432813981142,6944479.066447944,52.759702267644144,104.00238448525116,77.30257997073726,16,4,8.189763180165999
SUP_01267,Dynamic Industries,Europe,Norway,Distributor,Medium,43.45991118099131,97.63249703149766,3.1062412483980024,33685909.37683575,33.56161282635699,57.06486339491112,66.65728306649828,3,0,7.409144612371809
SUP_01268,Prime Group,Latin America,Saudi Arabia,Service Provider,Low,50.30407352297339,94.08174914834794,4.591163673084566,29827096.181741916,80.52819986350838,107.28855629707998,72.75702861727558,22,2,9.175827840298412
SUP_01269,Global Systems,Europe,Germany,Manufacturer,Low,41.78589244304616,79.35000613323724,3.834110472465411,14758481.737115953,86.59915795355589,81.93740609184815,77.28669020695943,15,2,8.642747603407084
SUP_01270,Innovative Partners,Middle East,Australia,Raw Material,Medium,80.88440925635068,92.0881910687559,3.458233227822798,732311.1775928359,90.44659544967732,57.88342971240908,88.55565877312452,21,1,9.9461151409161
SUP_01271,Alpha Solutions,North America,France,Service Provider,High,79.78316671966797,84.23900934330138,3.4635805552331593,3928513.3718968728,68.54651431309865,16.757409391682728,60.52488502246534,20,3,1.8261141257614555
SUP_01272,Advanced Group,North America,China,Manufacturer,Critical,47.48309289374036,84.65507227383165,4.802799882458467,19615154.03676643,88.85828475104677,49.22387544909686,72.63141533759516,10,3,3.0476180122670007
SUP_01273,Alpha Supply Co,Latin America,Argentina,Component,Medium,85.98433954374045,93.7989622185328,4.6678332009220735,7741018.840725912,21.233196675872613,39.62456369359127,91.19370324077266,9,2,6.3622586743163
SUP_01274,Elite Manufacturing,North America,Vietnam,Distributor,Medium,48.51323191653616,98.10683539153757,4.107061770714367,18872139.327091143,28.57886414156188,99.85734729694106,86.83430813322781,11,4,7.330471858915837
SUP_01275,Elite Technologies,North America,Spain,Distributor,Low,56.56465728485473,78.03974094833265,4.232221600831442,31427721.095292237,27.4060853641679,110.29225380862893,89.2695989434242,14,1,5.346050545557092
SUP_01276,Strategic Solutions,Latin America,Mexico,Distributor,Medium,53.69372945387508,85.09512568509166,3.948651141100582,27384509.52257021,77.00837474037864,111.50005175355288,92.47243077756778,24,2,0.7392836488661492
SUP_01277,Elite Group,Africa,Japan,Component,Medium,60.47689042151762,86.54259859402329,3.7833330857576177,11597235.362712841,25.566542683486322,72.93167518299384,91.3294287551185,12,4,8.41595226800382
SUP_01278,Advanced Manufacturing,Africa,Poland,Manufacturer,Medium,54.006507123947905,84.03148360691995,4.830953762436663,17223933.438374683,59.70914979730456,78.7152033949618,87.28732664611113,7,1,9.60874356021272
SUP_01279,Elite Partners,Latin America,UAE,Component,Medium,66.89230095411486,83.7165389691894,3.251225407040604,30720858.3625101,57.81655189090313,150.991725187112,77.58646129482362,11,2,4.055168438263948
SUP_01280,Elite Enterprises,Middle East,Australia,Distributor,Low,62.4074334745077,76.25444802147831,3.8368935794324557,43049708.65077026,44.856281884659275,88.34074236550342,99.34393315512617,17,0,2.2481248169884607
SUP_01281,Elite Supply Co,North America,China,Service Provider,Low,94.26132199286296,91.45292689350296,3.6891238159757505,37673011.26500692,89.63241359536798,177.8603331239964,82.76292782360295,9,0,0.19313754962087537
SUP_01282,Dynamic Systems,North America,Italy,Raw Material,Medium,43.075949257052415,85.46914601088109,3.9963014405022967,27692331.340329077,33.63465615039968,81.93301525155135,68.11076837475356,22,2,2.3729903609358525
SUP_01283,Innovative Manufacturing,Middle East,USA,Component,Low,47.81997570130434,79.67505126345424,3.91526374909035,18146535.265908487,48.19702275193919,118.67666530812183,71.71251420419138,23,3,6.999187748384222
SUP_01284,Prime Technologies,Africa,Norway,Component,Low,42.905424164973134,94.58480405524963,4.037779063302163,18284311.31321318,81.93372000183433,13.813524823844265,87.7424982388188,13,0,9.115893876727304
SUP_01285,Strategic Systems,Asia-Pacific,Thailand,Manufacturer,Critical,74.42126572403066,94.26145795563907,3.2798379544539884,43976894.64770658,22.43378515146274,119.3344867732919,96.98958260797855,16,5,0.9351306643176582
SUP_01286,Dynamic Supply Co,Asia-Pacific,USA,Manufacturer,Medium,42.99801025775458,86.67339907413346,4.026283003026554,2010216.6232252927,73.83603201970949,153.99961902262606,67.1488051682359,3,1,5.532591871619299
SUP_01287,Superior Manufacturing,Asia-Pacific,Saudi Arabia,Component,Medium,86.00418555568677,82.16281586754626,3.4848376277744215,49399733.08879203,85.31181810892565,169.93012174332685,63.293859829831455,5,5,6.9553124851183235
SUP_01288,Advanced Manufacturing,Africa,South Africa,Distributor,High,68.15662468750602,90.31422541911486,3.3686626979763825,33235551.772035535,94.58142710705337,179.53110703695984,95.26124192168024,23,2,2.763808211062686
SUP_01289,Dynamic Group,Africa,Germany,Raw Material,Critical,68.98541935198435,81.91565125865768,3.1296684375723824,34072828.06866591,90.10373123931879,54.381262988615795,96.61111915651338,17,5,5.6989703917030194
SUP_01290,Dynamic Technologies,Middle East,South Africa,Manufacturer,Medium,70.88769792417068,80.66419032776909,4.525305117512282,1947991.9733718706,45.550729346694816,105.68976134450045,71.05517381263599,1,2,7.1524842600577285
SUP_01291,Innovative Solutions,North America,USA,Distributor,High,49.39475384684159,92.53235169663184,3.8548838417131197,30296187.280819044,66.90913130583621,83.87564746812579,75.09142897484959,21,2,8.377192431353768
SUP_01292,Alpha Group,Middle East,Singapore,Service Provider,Medium,50.872966671296815,75.96780575330281,4.253287366623517,24264664.101517826,26.18347945203727,103.66805910065493,86.40751989991433,9,5,4.524998508199809
SUP_01293,Premier Solutions,Middle East,Netherlands,Manufacturer,Medium,57.53495275801526,77.27444330483026,4.455186686609487,5333656.399358646,40.62960028384069,32.55426750822316,73.19720083369899,23,0,7.478572189189606
SUP_01294,Strategic Supply Co,Africa,Italy,Distributor,Medium,72.64230287020183,75.16291617656616,4.358633330627107,13932204.437929485,27.53779029980059,154.82617520428977,95.08634833080211,17,4,3.017829717398497
SUP_01295,Alpha Partners,Asia-Pacific,Norway,Distributor,Medium,51.5564776767118,78.67063647541023,3.9410014381793648,44521207.08787188,45.21498321231711,164.17456508530282,64.30314810855451,13,2,2.1304674677215862
SUP_01296,Innovative Systems,Europe,South Korea,Raw Material,Medium,46.39824499232937,76.65576020905102,3.7757970579034597,27521921.37250435,90.01497707669832,83.69079104476144,61.51928883840781,15,4,1.8731374609066742
SUP_01297,Premier Group,North America,Australia,Raw Material,Medium,93.35642875301377,98.89925682671804,3.7519198192813272,20700157.92993674,47.77334717394341,54.07522577537595,68.33944826971158,21,1,3.588727318257262
SUP_01298,Dynamic Group,Africa,India,Service Provider,Low,41.20899981452926,81.93143927889815,4.280097593860113,3680473.684248507,64.95184824011412,29.645849839277155,71.44351112819876,8,4,0.3587968178884904
SUP_01299,Innovative Partners,Asia-Pacific,Germany,Distributor,Medium,84.14835729348118,78.58243230406194,3.989588709883747,35720370.29374517,54.67046784919526,124.65884433611578,64.517063651555,8,3,2.829918376652497
SUP_01300,Elite Manufacturing,Europe,France,Distributor,Low,83.34193322662622,80.78391019190204,4.698264495977021,35157398.62863182,56.713321943898826,59.64057193362866,62.62761717362587,2,6,6.5222282444322826
SUP_01301,Prime Technologies,Europe,Australia,Raw Material,Medium,56.34677626148028,97.46701371696324,4.749403968653424,30721478.16827955,97.56576414692466,164.16924973484302,90.22430854007193,23,1,6.479190471601367
SUP_01302,Strategic Manufacturing,Africa,Netherlands,Manufacturer,Medium,47.45946388040224,87.48384535258549,3.341120756013037,25537619.178721428,43.692357461108635,122.42718309785225,66.57106263609029,10,2,0.7355380649149124
SUP_01303,Superior Manufacturing,Latin America,Saudi Arabia,Manufacturer,High,48.00957556879829,83.75563431138856,3.2724673030914513,21717530.890258268,70.18595756185371,117.99493190549212,96.55688796265216,5,1,2.8741561708062013
SUP_01304,Premier Technologies,North America,China,Component,High,78.35873894804558,95.96139498982126,4.2608018520719995,29683891.094750214,53.605013566355765,102.89537028219215,74.71998645792384,16,1,5.695576646779217
SUP_01305,Premier Corp,Europe,China,Raw Material,High,75.35436250973956,84.47976649317678,3.6024514961245586,11708102.813833915,24.891694483814895,13.010859400026982,86.82423238885382,19,3,3.1855213750310285
SUP_01306,Prime Manufacturing,Africa,UAE,Component,Medium,83.05101208382627,83.0402056789847,3.037141437530198,47065890.255673505,59.14646652993888,168.08642624497773,69.016084590752,1,3,4.179880241888735
SUP_01307,Premier Supply Co,Africa,Australia,Raw Material,High,91.56146448195076,79.97478054119365,4.77728533872591,29460286.732552465,85.06746632360867,114.8890613274055,69.61291073967467,13,1,7.12810757115764
SUP_01308,Global Supply Co,Asia-Pacific,Saudi Arabia,Service Provider,Medium,78.05600497966256,84.06712377382587,3.4538015344876163,15594062.595501108,27.90023749453507,178.9608470920443,82.98836811470301,4,2,0.09266829456630044
SUP_01309,Global Industries,Latin America,India,Distributor,Low,48.57183451032939,82.60042454440622,4.858561303371618,22511508.551713604,25.56734779170472,99.03737083525523,82.42571700583945,7,3,2.763935440884305
SUP_01310,Global Solutions,North America,Poland,Service Provider,Low,53.38934392209759,91.25529502315538,4.4348689017565075,40293955.20440077,32.29052163146133,129.26940608358728,90.74916912048326,1,5,1.4237224378501667
